Id,DC1,DC2,DC3,DC4,DC5,DC6,DC7,DC8,DC9,DC10,DC11,DC12,DC13
ENSCGRG00001017749,525,681,1217,1165,641,882,704,657,845,772,640,683
ENSCGRG00001017753,3701,4287,2454,2779,3721,3344,3814,3523,3822,3693,3035,3203
ENSCGRG00001017754,4142,5071,8346,7868,5957,6558,6250,5811,5806,6779,5237,5290
ENSCGRG00001017757,927,994,2464,3187,1410,1413,1198,1312,1655,1974,1952,1711
ENSCGRG00001017759,6429,7542,6082,6799,6025,6689,6434,6013,5117,5394,5514,5483
ENSCGRG00001017760,323,415,671,700,645,744,560,571,710,839,635,620
ENSCGRG00001017761,5044,5524,5651,5544,5040,5988,4939,5569,5198,5508,5832,5148
ENSCGRG00001017762,5914,7673,13466,13031,7687,9450,7699,8370,8847,10268,9249,8488
ENSCGRG00001017764,37134,40226,43761,45334,44018,42606,46997,41666,41026,43018,36143,38607
ENSCGRG00001017766,3883,4642,3657,4029,3923,4541,4024,4356,3927,4148,3820,3807
ENSCGRG00001017768,3261,3875,5849,6332,4515,5236,4027,4463,4916,5933,4593,4040
ENSCGRG00001017769,2394,3082,5211,5435,3750,4518,3149,3225,3919,4193,3432,3402
ENSCGRG00001017770,6,14,7,2,3,12,2,1,14,3,4,1
ENSCGRG00001017771,3218,3344,3204,3191,2956,3520,3268,3372,3330,3572,3209,3133
ENSCGRG00001017772,4788,5711,7287,7477,5426,6150,6440,6154,6524,7528,5878,5762
ENSCGRG00001017773,2519,2734,3663,3457,2353,2813,2918,2993,3356,3614,2634,2695
ENSCGRG00001017775,2288,2823,7455,7084,4369,3971,4166,3880,3268,4119,3905,3974
ENSCGRG00001017777,1522,1698,1996,2235,1758,2058,1734,1957,2046,2272,2195,2053
ENSCGRG00001017778,28564,32249,42347,46242,37007,36436,40710,38656,32265,37242,33742,35266
ENSCGRG00001017780,7798,9137,10854,10863,7811,10920,8254,9090,10908,11993,9924,8977
ENSCGRG00001017782,2413,2695,3695,3934,2891,3510,2774,2863,2970,3408,3109,2832
ENSCGRG00001017783,13841,15420,20241,19494,17586,19051,17408,17193,18777,21607,16511,17340
ENSCGRG00001017786,5669,5880,4876,4931,4627,5490,5376,5895,5747,6347,5842,5880
ENSCGRG00001017787,33,36,44,52,39,45,40,44,33,30,54,40
ENSCGRG00001017788,1412,1730,1777,1836,1722,2145,946,1318,1829,1892,992,890
ENSCGRG00001017789,1058,1432,1469,1594,1430,1525,1406,1454,1755,1782,1081,1219
ENSCGRG00001017790,9121,10038,12985,13568,10649,12091,10159,10381,10984,12282,9159,9374
ENSCGRG00001017791,4,2,1,8,8,18,8,11,3,8,12,3
ENSCGRG00001017792,579,679,665,764,668,678,717,603,568,668,662,678
ENSCGRG00001017793,717,813,624,622,666,730,768,839,653,760,732,773
ENSCGRG00001017795,3358,4123,4335,4371,3657,4336,3955,4272,4021,4246,4317,4222
ENSCGRG00001017796,8384,10313,8458,9035,8976,9662,9970,9970,9483,10021,9050,9150
ENSCGRG00001017797,1318,1521,2046,2055,1528,1786,1415,1532,1604,1797,1505,1452
ENSCGRG00001017799,4617,5031,4644,5244,4300,5545,4749,5246,4970,5012,5692,5167
ENSCGRG00001017801,2501,2909,2878,2733,2459,3239,2819,2826,2979,3047,3077,3120
ENSCGRG00001017804,4159,4989,4727,5275,4349,4234,5577,4859,4033,4309,4013,4214
ENSCGRG00001017805,795,938,1387,1763,1107,1373,949,1017,1046,1263,1225,914
ENSCGRG00001017806,3068,3555,7784,8043,4159,4383,3694,3724,4024,4584,3593,3553
ENSCGRG00001017807,10815,12701,18235,17274,15549,16380,16017,14480,20716,22456,12770,13199
ENSCGRG00001017808,12680,15374,21532,22004,16497,19642,15834,16423,17150,18248,17379,16975
ENSCGRG00001017809,3592,3884,5071,5018,4311,4400,4689,4402,5015,5145,4575,4886
ENSCGRG00001017815,9571,10367,12113,12685,10391,12385,10506,10610,10259,10806,9866,9889
ENSCGRG00001017819,2370,2542,2960,3390,2871,3196,2830,3050,2834,3221,2984,2727
ENSCGRG00001017820,505,646,1440,1549,937,917,622,721,767,939,854,722
ENSCGRG00001017821,10427,12494,15446,14270,11635,15918,11267,12124,14523,15732,13518,12003
ENSCGRG00001017822,4221,4788,8034,7100,5285,6195,5527,5771,6654,7174,6426,5772
ENSCGRG00001017825,2325,2668,3607,3548,2699,3191,2782,2876,2985,3236,2801,2859
ENSCGRG00001017828,37392,45223,61697,57229,41298,54392,40584,44786,52905,57069,47114,44285
ENSCGRG00001017830,10772,12084,13727,13711,11472,13625,13004,13065,13010,14240,12862,12707
ENSCGRG00001017831,27244,30278,23342,26125,25205,27168,30185,28148,28906,30295,24835,26110
ENSCGRG00001017832,719,843,948,993,938,889,860,865,854,829,1218,1069
ENSCGRG00001017833,325,349,498,607,496,429,518,415,433,542,501,528
ENSCGRG00001017839,1452,1747,2587,2695,1835,2400,1546,1707,2001,2125,1849,1842
ENSCGRG00001017840,5701,6511,6364,6601,5955,6638,6250,6023,6331,6568,5499,5454
ENSCGRG00001017841,4121,5032,7148,6732,5807,5686,5848,5571,5485,6006,5508,5848
ENSCGRG00001017842,4028,4425,4367,4673,4152,4232,4621,4296,4019,3993,3996,4271
ENSCGRG00001017843,2350,2740,3408,4097,2986,3230,3030,2772,2738,3066,2628,2538
ENSCGRG00001017844,5605,6700,8563,9346,6682,7438,6948,6860,6448,7144,6426,6903
ENSCGRG00001017846,2871,2973,3935,4116,3758,3777,3241,3101,3607,3846,3531,3551
ENSCGRG00001017847,23486,25465,28768,31112,27234,26281,30509,27935,27581,30259,23193,24879
ENSCGRG00001017850,20,26,20,9,16,15,27,19,9,24,23,28
ENSCGRG00001017851,4406,4594,3378,3527,4527,4251,5332,5202,4425,4826,4404,4832
ENSCGRG00001017852,1454,1799,3052,2952,2025,2368,1958,2113,2108,2504,2175,2130
ENSCGRG00001017854,1074,1387,1636,1740,1442,1470,1623,1583,1691,1908,2005,1937
ENSCGRG00001017856,2734,3257,3797,4129,3061,4116,3172,3515,3259,3320,3822,3648
ENSCGRG00001017857,3,12,6,3,3,8,11,6,12,8,8,7
ENSCGRG00001017858,2386,2966,5528,6112,3404,3986,2916,3374,3574,4143,3589,3098
ENSCGRG00001017859,3836,4494,7623,8901,4655,5848,4304,5194,7268,8577,5824,4888
ENSCGRG00001017861,1286,1563,2548,2515,2174,2167,1865,1740,1857,2126,1869,1727
ENSCGRG00001017862,12470,15361,18683,18897,15305,16897,16349,16211,16604,18500,17476,18038
ENSCGRG00001017864,915,1045,1010,1067,940,1039,1071,1022,999,1170,932,916
ENSCGRG00001017865,4595,5083,5762,6716,4999,5953,4269,4735,5503,5668,5810,5435
ENSCGRG00001017867,4000,4976,6126,6222,4919,5960,5404,5397,4697,5467,5493,5112
ENSCGRG00001017868,3526,3962,3465,3510,5109,5308,4997,4719,4796,5430,4619,4622
ENSCGRG00001017869,24031,27720,21258,22520,21717,27076,23973,25196,24656,25463,24857,22342
ENSCGRG00001017870,5658,6831,4717,4783,5644,6168,7208,7537,3282,3895,6316,6449
ENSCGRG00001017871,1349,1471,1843,2217,1461,1554,1467,1629,1134,1324,1152,1324
ENSCGRG00001017872,47786,55633,71816,68052,58288,61704,58218,58145,64401,68231,57662,60186
ENSCGRG00001017875,9557,10638,13591,14868,11023,12665,10789,10902,11157,11874,11394,12173
ENSCGRG00001017876,3686,4422,3314,3055,5062,5775,4561,4855,5662,6164,5368,5125
ENSCGRG00001017877,3,1,35,27,59,53,6,2,544,611,13,12
ENSCGRG00001017878,1311,1417,1287,1330,1445,1812,1377,1465,1783,1714,1584,1210
ENSCGRG00001017879,45605,49166,40121,42785,40220,47037,45880,43109,44642,45417,39349,41978
ENSCGRG00001017880,4847,5652,5502,5624,5296,5920,5994,5394,5863,6100,5142,5576
ENSCGRG00001017882,17776,20220,17058,18339,17956,19901,18940,18215,19685,20614,15755,16353
ENSCGRG00001017884,2008,2462,5053,5083,3508,3338,2963,3082,2787,3305,2925,2751
ENSCGRG00001017886,47,45,79,56,33,59,39,35,47,36,25,56
ENSCGRG00001017890,12588,14611,13452,14471,13434,15260,14169,14134,14929,15346,12716,12527
ENSCGRG00001017891,13,15,14,14,13,6,12,19,14,8,25,19
ENSCGRG00001017892,192,175,166,167,197,210,242,283,229,258,223,148
ENSCGRG00001017898,5811,6882,4787,4920,5036,6097,5747,5929,5594,6165,5873,5461
ENSCGRG00001017900,18,20,16,20,18,13,17,31,11,4,40,31
ENSCGRG00001017901,3664,4116,1847,1893,3738,4430,4133,4023,4532,4825,4585,4445
ENSCGRG00001017905,2,0,0,0,2,0,1,1,11,3,1,11
ENSCGRG00001017906,12281,14512,15637,15444,14137,15822,13334,13968,14417,14967,11911,12213
ENSCGRG00001017908,6680,8012,10665,10754,8597,8546,9082,8587,8864,9705,8326,8474
ENSCGRG00001017909,875,1120,1176,1102,1026,1256,1124,1182,1279,1389,1047,906
ENSCGRG00001017910,2195,2444,2897,3157,2301,3236,2445,2798,3682,3962,2294,2254
ENSCGRG00001017915,5898,6080,4883,5528,4782,4153,6393,5893,5278,5527,5744,5987
ENSCGRG00001017917,56,75,101,93,65,84,78,72,77,88,42,35
ENSCGRG00001017918,1299,1503,1154,1216,1167,1350,1188,1382,1228,1148,1136,942
ENSCGRG00001017921,2690,3331,4566,4765,3415,4213,3683,3926,3832,4249,4478,3984
ENSCGRG00001017923,134,126,42,64,106,103,103,104,81,50,37,42
ENSCGRG00001017927,102497,109730,51344,59238,80620,77815,100998,86862,110006,106014,50636,55643
ENSCGRG00001017929,2755,2963,2957,3137,2972,3270,2786,2901,3087,3430,2857,2935
ENSCGRG00001017930,2918,3458,5576,5313,3740,4754,3402,3880,4585,5108,4116,4107
ENSCGRG00001017933,232,287,285,290,211,270,254,272,287,243,227,188
ENSCGRG00001017935,459,386,521,601,432,441,511,512,481,547,433,418
ENSCGRG00001017936,11252,12428,10046,11096,10484,11928,11241,11381,11540,11744,11032,10752
ENSCGRG00001017938,9382,10325,6635,7609,8648,9112,10292,9257,9787,9429,7737,8496
ENSCGRG00001017939,13,17,10,11,24,5,12,3,11,10,4,1
ENSCGRG00001017940,11444,12844,14464,13507,13900,13856,14678,13544,12310,12997,10661,12319
ENSCGRG00001017941,2648,3751,5201,5458,4759,6793,4061,4557,6355,8657,4322,4093
ENSCGRG00001017943,2673,2934,4358,4447,3613,3846,3624,3425,3937,4427,3228,3303
ENSCGRG00001017944,300,370,505,520,436,468,380,352,333,377,376,386
ENSCGRG00001017946,2537,2928,4024,3947,3355,3409,3214,3190,3707,3945,3020,3095
ENSCGRG00001017948,10089,11408,11008,11979,10588,12019,10207,10947,10222,10104,11175,10639
ENSCGRG00001017949,222,247,472,383,322,321,316,334,201,396,422,515
ENSCGRG00001017950,11736,12868,11649,12680,12044,12649,13502,12718,12530,13455,12502,12879
ENSCGRG00001017951,4988,5823,7340,7172,5964,6800,6785,6516,8273,8825,7193,7228
ENSCGRG00001017952,112,152,95,133,120,149,124,110,165,188,136,123
ENSCGRG00001017954,2487,3076,5207,4817,3176,4027,3267,3441,4013,4417,4242,3655
ENSCGRG00001017956,21,28,14,28,15,24,43,27,24,19,66,36
ENSCGRG00001017958,5383,6491,12286,12531,7931,9921,6724,7780,6534,7641,7892,6889
ENSCGRG00001017959,4820,5212,4986,5232,5141,5737,5115,5275,5296,5716,4925,5021
ENSCGRG00001017960,3194,3597,3432,3902,3213,3884,3586,3671,3493,3717,3660,3291
ENSCGRG00001017961,4,7,9,17,5,6,8,9,8,18,10,5
ENSCGRG00001017963,651,766,1468,1529,1086,1110,978,904,951,1160,998,919
ENSCGRG00001017964,2364,2680,2094,2384,2205,2433,2526,2373,2440,2714,2256,2491
ENSCGRG00001017966,9707,11722,16782,15860,13426,15557,12644,12672,12723,14265,12375,12850
ENSCGRG00001017968,6852,8371,12408,12535,9808,11432,9137,9071,10430,11498,8991,9063
ENSCGRG00001017969,21,21,42,44,44,43,17,6,56,60,12,6
ENSCGRG00001017972,36,84,79,99,65,99,61,61,69,112,84,69
ENSCGRG00001017973,1519,1700,1854,2087,1852,1771,1898,1905,2054,2199,2272,2069
ENSCGRG00001017974,4249,4532,4648,5422,4147,4520,4758,4549,4400,4479,4542,4758
ENSCGRG00001017976,3296,3740,3900,4098,3477,4054,3828,3864,3937,4324,3686,3626
ENSCGRG00001017977,1662,1960,3564,3726,2641,2570,2786,2687,1825,2495,2406,2528
ENSCGRG00001017979,16,2,1,10,6,11,3,2,3,13,14,24
ENSCGRG00001017980,1664,1672,1681,1829,1902,1900,1844,1771,1554,1694,1866,1840
ENSCGRG00001017981,3673,4214,5153,4911,4269,4786,4213,4384,4790,4983,4720,4407
ENSCGRG00001017982,10,34,12,7,17,5,33,13,30,6,10,10
ENSCGRG00001017983,5169,5615,4863,5401,6167,5769,6305,5519,4789,5084,4502,4845
ENSCGRG00001017985,1025,1354,1278,1280,1384,1296,1636,1428,1214,1437,1439,1414
ENSCGRG00001017988,8419,9273,10371,11676,9479,11196,9558,9770,10365,10749,10686,10274
ENSCGRG00001017989,2,8,18,0,3,3,15,7,3,11,3,1
ENSCGRG00001017992,14,20,47,23,27,17,31,31,29,23,24,19
ENSCGRG00001017994,17867,22748,13936,18668,16869,19375,19851,21200,14989,16680,17434,15684
ENSCGRG00001017995,36809,40098,39379,42254,34933,37603,36217,35463,32755,35445,34136,35066
ENSCGRG00001017996,57444,65772,90350,98922,72701,75542,80861,79794,61319,71041,69672,70564
ENSCGRG00001017997,78,61,31,39,55,76,91,116,137,124,207,160
ENSCGRG00001018001,6429,7310,9355,9316,8290,8802,8918,8241,8414,9063,7214,7568
ENSCGRG00001018002,49,46,19,17,46,43,47,39,59,41,17,23
ENSCGRG00001018004,863,1008,1839,1618,1557,1413,1353,1351,1212,1492,1471,1394
ENSCGRG00001018006,6310,6981,7115,9286,7095,7909,6873,6941,7449,7592,6164,6135
ENSCGRG00001018007,9768,11813,15283,13840,11818,14438,11910,12725,13104,14335,13711,12535
ENSCGRG00001018009,9490,10478,11490,12282,8435,8721,8630,8273,11470,12262,8104,8552
ENSCGRG00001018010,1305,1643,1519,1653,1346,1983,1446,1594,1758,1982,1884,1673
ENSCGRG00001018012,4780,5358,7622,7506,6799,6794,6620,6110,6746,7079,5633,6166
ENSCGRG00001018013,12085,14746,15626,15900,13078,17842,13201,14869,16172,17413,15319,13502
ENSCGRG00001018017,2097,2131,1629,1805,1798,2142,2312,2049,1856,2054,1687,1903
ENSCGRG00001018018,1310,1817,2266,2027,1697,1910,1582,1841,1981,1923,1740,1675
ENSCGRG00001018019,5039,5402,4832,4829,5204,6123,5193,5550,6169,6218,5056,5276
ENSCGRG00001018020,1939,2062,3260,3583,2459,3027,2163,2522,2694,3216,2783,2621
ENSCGRG00001018021,7215,8316,8870,8977,8028,8093,9478,8729,8344,9100,7419,7694
ENSCGRG00001018024,169,220,152,197,121,148,149,147,106,158,196,132
ENSCGRG00001018025,3180,3499,3046,3900,2638,3450,2942,3204,3141,3527,4180,3745
ENSCGRG00001018026,9165,10364,13072,12282,12019,14049,11212,11037,12872,13752,9524,9918
ENSCGRG00001018029,827,1174,1164,1459,1068,1314,1207,1268,1233,1323,1274,1241
ENSCGRG00001018030,984,1364,2155,2680,1574,1747,1483,1507,1510,1582,1555,1412
ENSCGRG00001018032,2011,2267,1596,1627,2307,2334,2228,2305,2122,2244,1444,1447
ENSCGRG00001018034,1518,1730,2793,2839,2510,2636,2147,2178,2095,2159,2352,2249
ENSCGRG00001018039,2011,2146,2100,2243,1989,2092,2581,2327,2016,2175,1853,2101
ENSCGRG00001018040,5224,6303,6602,7065,5924,6891,6544,6516,6556,6727,5800,5931
ENSCGRG00001018041,21050,25400,29229,32438,24047,27241,22837,24759,26886,29291,19713,18711
ENSCGRG00001018042,2245,2784,4967,5184,3200,3469,3169,3662,2505,2999,3675,3390
ENSCGRG00001018043,2810,3320,7282,5832,4312,4829,3890,3926,4888,5387,4993,4609
ENSCGRG00001018044,7085,8129,7671,7762,7998,8579,9215,8200,10872,11147,8769,8921
ENSCGRG00001018047,974,1184,1268,1229,1223,1553,1220,1344,1330,1406,1286,1184
ENSCGRG00001018051,5174,5497,5267,5653,5515,5801,5813,5173,6262,6579,4614,4822
ENSCGRG00001018052,11771,14280,12542,13168,8757,11108,16146,16997,18908,21079,20053,19128
ENSCGRG00001018053,1442,1759,2993,2787,1547,1673,1633,1646,1873,1985,1839,1824
ENSCGRG00001018055,6388,8212,8973,9366,9021,10429,9354,10239,11313,11968,13320,12711
ENSCGRG00001018056,12236,13072,8382,8629,9754,11746,11360,10671,11971,11989,10062,10124
ENSCGRG00001018057,34488,38344,45261,44011,38804,42995,39062,39182,45849,46223,42024,42963
ENSCGRG00001018058,4898,5498,5312,5356,5044,5655,5400,5711,5857,6186,5051,5271
ENSCGRG00001018059,357,451,1327,1384,683,762,594,628,619,850,725,794
ENSCGRG00001018063,920,1117,962,980,901,1084,1194,1146,1662,1629,1051,1047
ENSCGRG00001018064,4013,4868,4856,4856,4828,4794,4876,4699,4652,4942,4607,4313
ENSCGRG00001018066,4765,5921,7823,7542,5457,6738,5573,6213,6697,7261,7239,6382
ENSCGRG00001018068,4548,5222,8887,8755,6963,7214,6439,6695,7668,8215,6745,6736
ENSCGRG00001018069,11,6,11,18,7,5,12,5,6,16,13,15
ENSCGRG00001018070,5503,6682,8820,9096,6231,8100,6381,6907,6210,7563,7589,6883
ENSCGRG00001018071,735,816,1540,1736,1073,1388,893,956,951,1044,1013,846
ENSCGRG00001018072,5811,6728,10433,10712,7634,8188,7012,7359,7610,8533,7534,7180
ENSCGRG00001018073,7,7,1,2,2,13,13,3,2,9,6,10
ENSCGRG00001018074,20461,24330,23131,23312,19762,23806,22391,24151,20875,22635,20389,19697
ENSCGRG00001018076,1796,2178,3887,3868,2609,3229,2747,3000,3000,3411,2689,2738
ENSCGRG00001018077,18359,23047,17928,18623,17028,22683,18125,20180,18486,20334,18835,17107
ENSCGRG00001018079,968,1217,2963,3302,1743,1841,1629,1654,1691,2128,1559,1575
ENSCGRG00001018080,618,720,866,881,715,709,810,939,782,898,820,756
ENSCGRG00001018081,69674,77952,50625,55470,60768,66439,70950,67017,64792,66440,56886,59194
ENSCGRG00001018082,7764,8516,11300,10850,8703,10386,8093,8339,9407,10290,9351,8756
ENSCGRG00001018083,33,32,47,35,48,43,55,44,49,38,50,25
ENSCGRG00001018084,18001,20300,28890,32223,18362,20697,19191,19094,22731,23660,16497,16964
ENSCGRG00001018085,114,106,168,152,146,149,147,110,118,176,134,156
ENSCGRG00001018086,15786,16502,12533,13948,15208,16854,15728,15920,15234,15113,12849,13720
ENSCGRG00001018087,4933,5347,3631,4550,4787,4937,5144,5068,4846,4945,4322,4274
ENSCGRG00001018089,3411,4142,4641,5379,4054,3907,3978,3943,3501,3629,3431,3749
ENSCGRG00001018091,6379,6932,7706,7072,5840,6019,7476,6777,6575,7077,6016,6234
ENSCGRG00001018092,4835,5504,4461,5140,4377,4744,5333,5565,4554,5016,7203,6926
ENSCGRG00001018093,1120,1333,989,973,1435,1384,1669,1765,838,1000,1114,1087
ENSCGRG00001018094,171,190,335,339,247,303,207,228,171,288,279,278
ENSCGRG00001018095,1409,1747,1776,1859,1304,1966,1489,1648,2188,2345,2020,1724
ENSCGRG00001018096,1783,2044,2251,2080,1936,2137,2442,2358,2415,2498,3559,3795
ENSCGRG00001018097,10890,12709,10413,11789,11079,12301,12656,11854,12621,13506,11293,11954
ENSCGRG00001018098,12665,14444,15147,16357,12810,14106,13841,13524,14302,14636,12130,12541
ENSCGRG00001018099,2398,3126,4407,4207,3149,3861,3095,3303,3827,4184,3600,3315
ENSCGRG00001018100,326,411,529,741,447,487,432,467,355,368,513,495
ENSCGRG00001018101,1960,2536,3566,2981,2504,2813,2406,2661,2708,2946,3007,2712
ENSCGRG00001018102,1806,2212,2772,3059,2017,2717,1959,2209,2265,2472,2483,2204
ENSCGRG00001018104,3416,3839,4443,4815,3954,4160,4147,3943,3838,4370,3425,3565
ENSCGRG00001018105,58662,65914,39842,44785,46891,51997,59548,59915,51601,55739,58117,57243
ENSCGRG00001018107,1664,1912,2975,3363,2481,3049,2178,2114,2481,2794,2185,2003
ENSCGRG00001018111,7446,8001,8187,8265,7646,8200,8422,8439,8966,8981,8953,9110
ENSCGRG00001018112,1130,1254,1616,1939,1324,1743,1115,1362,1300,1401,1637,1460
ENSCGRG00001018114,3763,4402,6129,5561,5316,4794,5935,5559,4562,5554,6199,6653
ENSCGRG00001018115,1762,1928,3811,3597,2851,3161,2308,2563,2955,3196,2763,2568
ENSCGRG00001018116,51,44,16,21,52,29,44,78,17,26,34,31
ENSCGRG00001018117,1420,1593,1284,1662,1283,1652,1213,1551,1415,1541,1435,1347
ENSCGRG00001018118,26135,30356,34623,32195,29617,35027,29553,30240,34515,36430,32358,31109
ENSCGRG00001018119,8885,10158,14130,13464,11556,11417,11978,11564,10362,11252,11953,12417
ENSCGRG00001018120,1070,1288,5640,5778,1610,1698,1808,1850,3050,3623,1610,1436
ENSCGRG00001018121,7508,8581,8765,8913,8537,9499,9158,9076,10215,10906,8226,8685
ENSCGRG00001018122,79,95,22,30,34,85,91,96,70,92,60,65
ENSCGRG00001018123,3872,4594,5853,5828,4569,5304,4605,4862,4843,5094,4632,4612
ENSCGRG00001018125,505,617,847,835,638,810,448,540,532,601,418,360
ENSCGRG00001018126,606,802,1598,1663,1162,1202,887,869,1049,1145,1033,771
ENSCGRG00001018127,118,153,254,277,212,162,208,164,144,198,163,192
ENSCGRG00001018128,1597,1923,2515,2573,1786,2378,1753,1971,2364,2424,2259,2220
ENSCGRG00001018129,5364,5807,4892,5540,5013,5907,5000,5525,5212,5481,5721,5298
ENSCGRG00001018131,382,411,281,234,256,318,301,376,350,375,448,536
ENSCGRG00001018133,8041,8967,12676,12510,11264,11324,9849,9796,12435,12764,11827,11200
ENSCGRG00001018134,1063,1242,1200,1445,1282,1380,1205,1135,1393,1385,1121,1086
ENSCGRG00001018135,397,537,895,964,686,728,561,541,683,680,995,1025
ENSCGRG00001018137,1625,1950,2803,2647,2083,2104,2225,2265,2416,2522,2371,2518
ENSCGRG00001018141,3024,3418,4406,4433,4087,4282,5018,5698,2525,2962,1913,1830
ENSCGRG00001018142,2338,2637,2476,2879,2179,2652,2390,2456,2296,2436,2274,1954
ENSCGRG00001018144,1989,2486,2314,2192,2104,2781,2480,2610,2459,2709,2829,2637
ENSCGRG00001018146,7968,9001,9470,10732,8214,9534,8490,8900,8540,9532,9678,8932
ENSCGRG00001018147,2377,2782,2762,3425,3284,3158,2898,2669,2328,2860,2845,2879
ENSCGRG00001018148,15986,17960,19527,20492,21366,21891,22033,21177,19232,20436,19498,19590
ENSCGRG00001018149,7354,8176,9777,11329,8668,8587,9337,9226,7776,8800,9125,9031
ENSCGRG00001018150,284,283,113,126,274,398,243,263,165,226,158,106
ENSCGRG00001018151,88618,99512,135601,139833,108163,114163,116139,107943,121033,127704,103883,116433
ENSCGRG00001018152,2028,2409,3361,3502,2488,2884,2114,2275,2326,2773,2460,2247
ENSCGRG00001018153,3880,4959,7903,7973,5820,6655,5459,5743,7633,8304,6589,6430
ENSCGRG00001018154,1880,2375,3355,3506,2517,3062,2335,2711,3015,3122,3205,2942
ENSCGRG00001018155,17516,20622,35334,36727,23210,23275,25517,25508,19982,22402,20980,21751
ENSCGRG00001018157,47762,54516,51185,55196,52204,53814,58986,56494,53889,59698,45319,47690
ENSCGRG00001018159,232378,259387,191807,218183,198431,245050,208791,219747,202660,204218,189873,188707
ENSCGRG00001018160,1323,1581,3586,3928,2032,2218,2085,1894,2276,2556,1920,1987
ENSCGRG00001018165,1042,1248,2220,2315,1706,1788,1679,1502,1659,1741,2884,2997
ENSCGRG00001018166,27993,31648,26609,28481,26212,31332,30352,30231,29570,31371,25789,25197
ENSCGRG00001018168,2448,3311,2228,2280,2221,2964,2525,2671,2790,2795,2466,2253
ENSCGRG00001018169,5277,6261,5385,5034,5075,6707,4994,5352,6547,7139,6110,5574
ENSCGRG00001018171,154,207,196,195,136,219,167,205,151,197,225,158
ENSCGRG00001018172,78,104,182,190,128,201,131,195,216,207,196,131
ENSCGRG00001018173,41122,47932,52557,50376,46497,50227,53987,53537,60970,71143,52280,53256
ENSCGRG00001018175,11,8,5,1,7,11,1,17,8,2,8,10
ENSCGRG00001018176,3875,4298,2010,1604,3398,3783,5472,4915,6669,6954,3958,4185
ENSCGRG00001018177,411,383,430,490,12,28,178,179,80,86,259,154
ENSCGRG00001018178,154,210,322,340,266,333,196,212,270,281,216,236
ENSCGRG00001018179,1467,1604,1154,1201,1563,1699,1755,1489,1355,1521,683,640
ENSCGRG00001018180,11271,13226,10619,10149,10269,11710,11853,12771,12367,12778,12635,12067
ENSCGRG00001018182,2742,2964,4374,4557,3582,3574,3793,3580,3178,3777,3399,3571
ENSCGRG00001018183,248,327,317,443,231,300,426,369,298,305,327,329
ENSCGRG00001018184,2032,2682,3329,3614,2471,2853,2477,2819,2514,2746,2666,2628
ENSCGRG00001018185,4720,5453,7554,7374,5404,6631,5210,5566,6304,7025,6524,5972
ENSCGRG00001018188,52662,60430,53078,56003,55925,58510,57747,55659,54367,56301,49342,52469
ENSCGRG00001018189,2831,3245,2613,2933,2917,3328,3443,3222,3296,3348,3485,3588
ENSCGRG00001018191,29622,32468,26069,25901,30189,33089,29902,28333,31920,32900,26118,27003
ENSCGRG00001018196,971,1041,1946,1659,1441,1475,1282,1483,1592,1616,1432,1416
ENSCGRG00001018199,2858,3388,5220,5404,4557,4701,4016,3814,3953,4481,3532,3676
ENSCGRG00001018200,1318,1546,2457,2053,1642,1867,1583,1751,2052,2133,3385,2979
ENSCGRG00001018201,13,26,17,34,19,24,38,16,47,33,19,18
ENSCGRG00001018203,15,20,18,33,18,24,16,16,16,22,30,23
ENSCGRG00001018204,1780,2032,1733,1863,1547,1941,1793,1977,2199,2141,2508,2193
ENSCGRG00001018205,5944,7071,11600,10457,8058,9331,7481,7999,9229,10084,7680,7653
ENSCGRG00001018206,2405,2927,4180,4253,2857,3095,2991,3099,3146,3248,3762,3165
ENSCGRG00001018208,8261,9845,7625,9275,8202,9351,8786,8941,8652,9411,7585,7464
ENSCGRG00001018209,324,467,566,637,500,427,442,433,557,505,421,436
ENSCGRG00001018210,8651,9491,7753,9137,7853,8249,9295,9114,8017,8450,8437,8980
ENSCGRG00001018211,233,313,61,61,177,187,374,527,133,158,110,90
ENSCGRG00001018212,6442,7268,12809,12624,9590,10685,8035,8624,10381,11019,9595,9333
ENSCGRG00001018214,44,17,19,41,20,48,28,44,20,37,24,17
ENSCGRG00001018215,1258,1343,1343,1506,1277,1329,1481,1535,1171,1229,1622,1680
ENSCGRG00001018216,1845,2042,2300,2628,1880,2162,1924,1945,2568,2708,2176,2162
ENSCGRG00001018219,2466,2696,1382,1744,2205,2198,2575,2636,1873,2051,2202,2237
ENSCGRG00001018220,0,2,0,0,2,3,2,7,5,14,16,12
ENSCGRG00001018221,393,471,798,873,587,577,568,581,659,734,593,553
ENSCGRG00001018222,1750,1945,2761,3501,2211,2650,2277,2385,2367,2585,2424,2201
ENSCGRG00001018223,83274,98944,115067,125248,114224,117749,101315,105632,98972,113256,95477,91091
ENSCGRG00001018226,26,57,25,34,32,43,17,38,41,21,39,29
ENSCGRG00001018227,1827,2103,2609,2825,2356,2718,2110,2351,2421,2701,2109,2172
ENSCGRG00001018228,6474,7117,8178,8532,7229,7620,7329,7455,7322,7450,7538,7181
ENSCGRG00001018230,512,459,1218,1284,699,1031,607,703,952,988,760,707
ENSCGRG00001018231,382,502,184,262,296,345,436,377,353,371,282,270
ENSCGRG00001018232,2068,2423,2862,2933,2871,2803,2631,2551,2747,3092,2920,3007
